t,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50
8.30E-01,1.113275746,1.066629809,1.003997847,0.937595889,0.967700132,0.98538123,0.976957608,1.011262984,0.88575899,0.993596392,0.961330335,0.953838871,0.903231678,0.908940607,1.094393933,0.989175921,1.006769502,1.039606868,0.958977232,1.047682918,0.940029071,0.988099914,0.976624662,0.981474242,1.061116908,0.996422242,0.888237335,0.928461874,1.092209896,1.036323606,0.990694166,0.943784491,1.031954318,1.056904228,0.853633216,0.948408594,0.953923445,0.928735241,0.967930646,0.983020753,1.057620992,0.996095166,1.006704509,1.055443296,1.035029307,1.010786256,1.122429164,1.075046525,0.974854894,1.031557644
8.37E-01,0.931556446,0.989611177,1.004511291,1.009315442,0.970937379,0.977418473,1.008822849,0.943525186,0.989640563,1.052959896,0.945350067,1.005551603,0.934985361,0.965765772,1.061220234,1.047910357,1.103195742,0.977594358,0.921955122,0.87947296,1.093083139,0.990208345,1.023818241,0.913198656,1.018771977,0.945470652,0.990243516,0.941491287,0.980934209,0.884688977,0.959209373,0.982908042,0.956140345,0.956251613,1.050709719,0.970784062,0.991725135,0.960412283,1.033025625,0.992712271,0.991485311,1.043515032,1.02342197,0.926799299,1.059318139,1.055760254,1.010460526,1.069959457,1.096627984,0.92583262
8.43E-01,0.9938644,0.961421202,0.959158516,1.027740564,0.90972036,1.023077833,1.026096517,0.969516966,0.989388458,0.931369855,1.06328752,0.998937763,1.082590407,1.052849248,0.99598352,1.000543738,0.929123167,1.056259507,0.989435096,1.057487332,0.99685401,1.012210489,0.856604131,1.011557262,0.986299354,0.978866565,1.00626538,0.981655166,1.04267632,1.013633496,0.982530887,1.008631425,1.033125352,1.030895524,1.052099111,0.992376308,0.985627255,0.994141005,0.936505701,1.007118745,0.947007811,1.015348692,1.021028876,0.975516539,1.080872643,1.028025121,0.972074974,1.076510566,0.948027226,1.055653583
8.49E-01,1.099813144,0.957535201,0.960589556,0.947154434,1.052322039,0.981132265,1.083305165,1.027300553,1.057441035,1.079103768,1.065378204,1.032877187,1.036993066,1.164036024,0.971372653,0.97474099,1.091683241,0.882379459,0.967436213,1.054056674,1.036325815,0.940885485,1.040900958,0.955727207,1.101330015,0.971559518,0.92400341,1.010734419,1.018509663,0.969937901,0.858117402,0.948049634,0.931658422,1.083354983,1.009782462,1.026080256,1.053566493,0.96239621,1.077166116,1.114484811,1.003088358,1.065074371,0.97903352,1.067534515,0.984387249,1.096414377,1.011049512,0.988217108,1.061945842,1.078135442
8.55E-01,0.89408142,0.980068252,0.998475969,1.049349139,0.9659413,0.989980387,0.92839383,1.054786589,0.910735868,1.066647471,0.912225341,1.006142813,0.929597511,0.982600746,0.979452673,0.948084523,1.029541589,0.930141147,1.077824121,0.979383446,0.981777288,1.059837076,0.995537547,1.031971321,0.912996121,1.050609191,1.065601405,1.084368511,0.999709987,1.012154647,0.988150797,1.007718057,1.025885248,1.009247947,0.972095006,0.953220655,0.939314656,1.148611155,0.964739785,0.917031403,0.96747995,0.936926416,0.914524051,1.070933411,1.018244755,1.0741298,0.945905667,0.987490124,1.004791363,0.982509286
8.61E-01,1.075551774,1.035126338,0.938965335,0.925351687,0.995465675,0.985855656,0.984521355,0.924184867,0.893690812,0.99437528,1.076370644,0.95551752,1.013120468,0.96069291,1.010678613,1.007320766,0.923811093,0.976016538,0.932215586,0.996884319,1.025514515,0.975907427,0.927073012,0.949792219,1.111331492,0.97124316,1.000585903,0.988362853,0.952843033,0.931251184,1.016747126,0.908977133,0.992032036,0.972533433,1.047075038,0.928510973,0.939213475,1.085060292,1.015518651,0.905578928,0.958591216,0.902865389,0.879111094,0.860411422,1.032946238,0.937834937,1.000527874,1.034746918,1.046226423,0.978832228
8.68E-01,0.963492006,0.964477846,0.956194472,1.021740213,0.919549612,0.976999743,0.985588905,1.044875646,0.909102761,0.964648246,0.997303159,0.949182898,1.006533931,1.006803645,0.987000113,0.968175177,1.019307081,0.996719729,0.980044922,0.91959537,0.995003784,1.031729482,0.937678041,0.990513967,0.951686311,0.923717747,1.012160686,0.977716943,1.034619622,0.980133722,1.072699213,0.990685947,0.975999342,0.974011026,1.040302986,0.91073938,1.03463732,1.105676263,1.033534996,1.037240111,0.938873024,0.949486466,0.960184918,0.913147226,1.062798003,0.984637109,1.009530465,0.901429227,1.035790177,0.966722942
8.74E-01,1.068791876,1.04079334,0.960331259,0.937005696,0.963979826,1.083065655,0.994429594,0.959385527,0.95712527,0.96470506,0.910041945,0.92584925,0.948027364,1.047727518,0.893294796,0.988738645,0.921727649,0.950595586,0.929627225,1.051622118,0.994912879,0.888049019,1.005314065,0.941321515,0.954071773,0.899563694,0.975873876,1.025571977,1.032420221,0.987435703,0.955194798,1.045272713,0.931381587,1.010711839,1.017932058,0.943124595,0.932089644,0.957879236,0.935304463,0.954975067,0.94032902,0.971721183,0.989731045,0.924849544,1.019257903,0.916216584,0.998267434,0.917424273,0.937907922,0.962133597
8.80E-01,0.913319023,0.973549649,1.009116126,0.913916739,0.906313559,1.024391837,1.096576619,0.981235152,1.049690929,0.917976276,1.069717772,1.022961339,1.027775022,1.040204516,1.010329683,0.997223694,0.906108248,0.918561226,0.980008663,1.059034527,0.958270358,1.026424476,1.100922423,1.031605766,1.021773482,0.923635918,0.923575557,0.971827858,0.936960018,0.861067301,0.990209707,1.017776099,0.922061669,0.96587842,1.042237639,0.934242359,1.01451872,0.922606222,1.026971057,1.013861386,0.910282619,0.966694317,1.077599748,1.043612691,0.997666733,0.993493412,1.002304538,1.025109641,1.049015355,0.89142406
8.86E-01,0.856751137,0.944209093,1.029026779,0.893056397,1.046623743,1.019976394,1.081092875,1.043789747,1.049814023,0.968750861,0.969441397,0.993425544,0.826896171,0.957672399,0.927066625,1.011959214,0.977007559,0.931067127,0.997635413,0.95500468,0.944174654,0.852802119,0.903514206,0.961771579,1.03792048,0.882043318,0.869696895,0.957579928,1.068605784,0.94940793,0.989574092,0.938451778,0.888894049,0.938486889,0.958323097,0.915547626,0.881277386,1.094173675,0.934655715,1.100926993,1.045306328,0.914946314,1.039307121,0.900107278,0.948985097,0.981378539,1.001168538,1.127724402,1.037639793,0.979020413
8.93E-01,0.971444691,0.97355315,0.928421313,0.97225161,1.115373321,1.021285799,0.893235033,1.040491641,1.043754802,1.014577218,1.083939199,0.988188544,0.973068602,0.965169253,1.043321839,0.867328405,1.048794025,1.038826915,0.917250042,1.041434319,1.043153389,0.982977051,0.976747868,0.96979846,1.037117003,0.971808278,1.148029268,1.117053755,1.009646462,1.021525921,0.901881463,1.120193392,0.989944408,0.951909685,1.115013364,0.977909401,0.95435252,0.931834035,0.915000345,1.034237199,0.991598408,1.051134383,0.921711236,1.02288279,1.036046922,0.973316589,0.97201899,0.933017331,0.927359091,0.931094056
8.99E-01,1.064120501,1.082407923,0.900103776,1.063074457,0.894056642,0.907664506,1.000480584,0.91439519,0.976704701,1.031320885,0.993549626,0.94150957,0.943841109,0.890179621,0.971497357,0.948502906,0.991234398,1.013094868,0.943780671,1.064848618,0.987799406,0.984979781,0.997611403,1.058279148,1.01537325,1.058635745,0.982647077,0.862076566,0.966213862,0.947660525,0.968699478,0.898857838,0.956918727,0.941148097,0.957582583,0.966812151,0.983311132,0.959309055,0.999336285,0.929243325,0.958576541,0.950281575,0.936102793,0.982181806,1.055684208,1.002499902,0.937075129,0.913813757,1.084187251,0.985787356
9.05E-01,1.033988212,0.941292879,0.94645368,0.966652304,0.955624339,0.965872097,1.045891924,1.018493603,1.030803911,1.061826784,1.060727979,0.994138647,0.932039848,0.920285417,1.076418163,0.957897319,0.999196586,0.911857755,0.994821705,0.992847411,1.052778029,0.914450299,0.943032035,0.969433538,0.961435462,0.928420304,1.005901756,1.04918006,1.002273494,1.059705584,1.026168218,1.051496939,0.972906108,0.952100005,0.937376146,1.043897477,1.001676064,1.117103847,0.984184261,1.004337606,1.045373427,0.985643588,0.950581765,0.958338067,0.972920378,0.975646183,1.053641967,1.020925962,0.99862183,0.97106751
9.11E-01,0.941329166,0.998778954,0.977318743,0.966976751,0.896900792,0.98147481,0.978864644,0.882271086,0.867115768,1.043580043,1.046202573,0.955049048,0.950944696,0.954406215,0.924326933,1.053328199,1.020488377,0.983724851,0.941371401,1.024897341,1.011945373,0.962337144,1.016077219,1.054126984,0.969763636,0.922749203,1.026927259,0.983554989,0.983672086,0.903760273,0.905473846,0.894227011,1.114781356,0.900401911,0.995228491,0.984061187,0.898380821,0.973673797,1.003993343,0.986470091,0.828808428,0.992964299,0.94485315,1.017560357,0.931688363,1.018739049,0.9774785,0.942830628,0.975205177,0.96125908
9.17E-01,0.952830236,1.073702142,0.920756395,1.093606404,0.917532113,0.976971106,1.021175001,0.920928271,0.940696848,0.999315814,1.089547723,1.043782993,0.951713,0.940306166,0.945116684,1.025598157,0.978006661,1.063577357,0.931143492,0.993237864,0.947077093,0.987869698,1.015989742,0.963335718,0.949633454,0.834738337,0.984729674,0.96456734,0.912170746,1.021531172,1.001279697,1.111092487,0.895832941,0.978542797,0.936741955,1.038773006,0.988722439,0.933185269,0.98498606,0.981361272,0.986378599,1.032029167,1.007857645,0.933775128,1.006089324,0.933560372,0.965005076,0.876708185,0.988470743,1.009226239
9.24E-01,0.926156175,0.89095544,0.994906328,0.944225696,1.005307325,0.95258057,0.996306764,0.93649202,0.992724983,1.067686629,1.090459267,0.922377349,0.972898984,0.938730037,1.039288372,0.978104005,1.024201949,1.02908653,0.966301587,0.925944993,1.005494633,1.011900858,0.861291287,0.985087911,1.057657162,0.835039767,0.908361078,1.037906987,1.048726106,1.138936692,0.972149469,1.00455649,1.018592594,0.996259414,0.919810675,0.995684738,0.944788884,1.011818917,0.874930615,1.012903644,0.847133734,1.01258753,0.998522177,0.916003974,0.993230006,0.931838897,1.035641857,0.93510781,0.901186632,1.036079297
9.30E-01,1.003102997,1.0004914,0.918173611,1.019935616,1.069181408,0.880940671,1.003522773,0.911295487,0.903305459,0.929408347,1.013280875,0.991487458,0.93765973,0.956965335,0.95850808,0.97884349,0.879589384,0.918607965,1.00224132,0.938547637,0.969594097,0.915917983,0.986480778,0.9054761,1.01181313,0.917014328,0.879658878,0.911627989,1.002539709,0.958413761,0.884744519,1.017626204,1.001352236,0.947844882,1.005504368,0.999019527,0.928545867,0.947816696,0.963682068,0.902558577,0.968906537,0.95019761,0.939571856,0.968024813,0.950178191,0.996390888,0.993893552,0.990545599,1.045301176,0.938885592
9.36E-01,0.932954495,1.000798775,0.98893058,0.913151736,0.938814202,0.830723242,0.984849696,0.964224279,0.862754403,0.967109807,0.907058495,1.091678483,1.015639695,0.910977809,0.984307369,1.009398659,0.94596736,0.844212858,1.018845278,0.941157675,0.86628305,0.991591705,0.900691298,0.955580712,1.017320921,0.973552077,0.883529137,0.956668065,0.985832132,0.946667627,0.929077373,0.933714698,1.048927341,1.003874956,0.857273337,0.946884749,1.01620797,0.968437583,0.978362808,0.959818035,1.04171932,0.95231257,0.979163402,1.022715789,0.83414903,0.919548947,1.022952937,0.933317531,0.976827565,0.968371786
9.42E-01,0.918674542,0.993472105,0.985042655,0.948196802,0.97391551,1.021109333,1.050174476,0.951344846,1.034698622,0.948083786,0.9790273,0.984567146,0.960407189,0.982241066,0.9775594,1.021927982,0.966315549,0.978787135,1.013688772,0.958797681,0.967479287,1.050554384,0.974657185,0.89946173,0.979260337,0.942346363,0.948936944,0.893921199,0.876211424,0.931734912,0.932317862,1.030879506,0.930260563,0.976513606,0.923965088,0.944967102,0.85006407,0.887700071,0.98370319,0.954711788,1.054030437,0.93051989,0.962826912,1.053327562,0.988568023,1.105288904,1.031941444,0.923280249,1.001417337,1.109548164
9.49E-01,1.003790668,0.934872239,0.913469566,1.03169044,1.054329508,1.03203057,0.956916869,1.009468991,0.864098731,0.970558395,0.913691675,0.909683274,1.013519105,0.98771059,0.937877304,0.95092098,0.932877139,0.931868966,0.957578189,0.95085353,0.972435575,0.901900023,0.947847167,0.970630566,0.972653149,0.925967325,1.005082497,0.963383096,1.050580859,1.04903123,1.00187277,1.010208266,1.001953889,0.939326838,0.959312155,0.953452179,0.96259132,0.991787526,0.927508749,0.893857698,0.929144031,1.00735721,0.87184497,1.00630841,0.863762251,0.999475159,0.915234764,0.957067097,0.948908237,0.897289522
9.55E-01,0.973894052,0.984640921,0.979675712,0.921701825,0.979096374,1.049107453,0.915245774,0.83472818,0.936664294,1.047896276,0.829666127,1.033128513,1.033656984,1.055700583,1.008028046,0.987858102,0.993764234,0.903051061,0.950978418,0.943363962,0.915051126,0.986439684,0.974500618,0.95967204,0.983304116,0.951804209,0.989873502,0.937006145,1.077213207,0.873152063,0.971420883,0.996619673,0.928886321,0.885477175,0.958687257,1.021062788,0.979461054,0.949952899,0.96736349,0.980234781,0.907898845,0.986373322,1.009100717,0.89697997,1.066267552,1.000139312,1.012356233,1.007789771,0.945499566,1.016165932
9.61E-01,1.0280861,0.841439413,0.937494311,0.896421131,0.914377802,1.031500712,1.000997415,1.078505866,0.904222658,0.820253558,0.932297409,0.961664075,1.024063397,0.935933011,0.879900813,1.008056568,1.074558945,0.972737048,0.877758735,1.035646197,0.984458412,0.983578537,1.00832383,0.940961768,0.917262717,0.990190716,1.01309058,1.022658161,0.969554977,0.879936751,0.977924885,0.984894565,0.968503501,0.955238768,0.937892267,0.90725061,1.028383779,0.911213309,0.951419543,0.946482404,0.917200306,0.845043929,1.058687371,0.9751514,0.969728742,0.991627974,0.953920722,0.922398406,1.030514278,0.887441866
9.67E-01,0.951650685,0.973237588,1.044460682,0.859431845,0.913209972,0.909050687,0.98866784,0.919917029,1.004914318,0.889970127,0.922158876,1.008336489,1.056311062,0.99612715,1.011924502,0.978364004,0.894577031,0.983956476,0.931568801,0.956872388,0.990995328,0.94031354,0.885660146,0.836544685,0.933118309,0.978448623,0.907627221,0.939079812,0.953983439,0.861477382,0.885583593,0.872921046,0.995338746,0.882464568,0.891341235,0.980956456,0.987713432,0.919079085,0.921981269,1.008316027,0.970527211,0.942312514,0.978690674,0.803526205,0.944033247,0.989142639,0.91073259,1.003214179,0.940359407,1.022489865
9.73E-01,0.998954407,0.909029636,0.889395135,0.925061424,1.028232203,0.945910771,0.931668942,0.859134883,0.900474905,0.910727477,0.977256542,0.923812205,0.916775627,0.943183764,0.799312145,1.036010661,0.969557191,0.939312095,1.00449082,1.002979907,0.907194099,0.863652261,1.053561069,0.940050146,1.006111371,0.946519595,0.929216019,0.92166174,0.999690748,1.053699738,0.93487433,1.049356887,0.93522516,0.966123131,0.984544951,0.91391124,0.932636161,0.974811163,0.892410921,0.973621591,1.082149542,1.012907673,0.994239689,0.981403778,1.015070641,1.018494669,1.019127832,0.960219617,1.020433378,1.013205917
9.80E-01,0.883612344,0.95635875,1.000101994,0.86884983,0.888486184,1.077021076,1.016041534,1.093481065,0.964957738,0.970641311,0.98254943,0.912869959,0.914363618,0.854731994,0.985907195,0.929618251,1.022350106,0.989564797,0.944595542,0.940422887,0.971184798,1.004504382,0.979506077,0.947002948,0.946336682,0.853917477,0.901871324,1.014192732,0.91910364,0.97970898,1.049738004,1.004654906,0.917285407,0.979147028,0.907878115,0.969096333,1.024717639,0.997534296,0.966746791,1.012639537,0.902436356,0.978622446,1.020985204,0.915145141,0.922176435,0.886054564,0.995747738,0.902847945,0.99353326,0.98180299
9.86E-01,0.938607868,0.834003198,1.003747537,0.835012762,0.851829748,0.907803398,1.007451022,0.973076268,0.95037585,1.043394463,0.966390593,0.98161894,1.005985544,0.986049956,0.894622481,1.056393032,0.990429406,0.937019195,0.933989576,0.976675129,1.033220034,1.013906472,1.011103406,0.926845024,0.976625468,0.965920914,0.924546434,0.950558113,0.91993987,0.963045282,0.913118422,0.901052593,0.932215515,0.910670056,0.851059578,0.97510022,0.947975452,0.941384617,1.013457664,1.027160124,0.968771741,0.932197682,0.915115924,0.925921765,1.139687606,1.050885413,0.896176846,0.803025237,0.866236744,0.980197747
9.92E-01,0.886565307,0.867580334,1.012043924,0.999300052,1.047144785,0.952143149,0.957658941,0.906094112,0.939473322,0.918083533,0.919815596,0.917845439,0.924284835,0.994991364,0.942870448,0.969989499,0.970991739,1.038727594,0.981209522,0.934356412,0.852462478,0.928954566,0.993473329,0.974236052,0.829931823,1.074254704,0.958413474,1.004377469,0.973225716,0.837225607,0.919460024,1.010016223,0.951040432,0.944089414,0.917288308,0.882111436,0.951540027,0.87852602,1.056451431,0.945034183,1.037590246,0.89764689,0.89227562,0.947912717,0.944193459,1.072099237,0.952270288,0.921394975,0.973195345,0.976418645
9.98E-01,1.049437491,0.910421967,0.896054719,0.955794734,0.92608161,0.96111125,0.911955328,0.995883524,0.776055176,0.88971492,1.058073411,0.952872005,0.959184539,0.89506065,0.999188052,1.033222283,0.976837596,0.91776648,0.956876502,0.970047841,0.914973306,0.907487324,1.021029717,0.992377694,0.875341473,0.873637026,0.911741373,0.96441344,0.978781778,0.92244004,0.865020071,0.825367812,0.911650298,0.932703472,1.085047132,0.92141123,0.964693348,0.982348788,0.91511509,0.930058261,0.950155172,0.962707162,0.936367541,0.996812912,0.945739716,1.041554307,0.986244468,0.985013548,1.048994569,0.917116577
1.00E+00,0.81606425,0.947766145,0.915990559,0.92120984,0.880657479,0.981085206,0.916711026,1.032916427,0.91613994,0.875664998,1.020909734,0.934217472,1.046088393,0.901940449,1.026019946,0.889461772,0.921720964,0.918255706,0.860394248,0.933005147,0.918817182,0.928944621,1.080814244,0.964606546,1.000750934,1.046299879,0.888426447,0.871010907,0.878844727,1.020431948,0.923160972,0.949513211,0.98263919,0.899438107,0.98693889,0.911490018,0.92960032,0.802236131,0.980677645,0.890998098,0.850727506,0.937408084,0.882894156,1.003612,0.926694802,0.844436291,0.857933814,0.908204766,0.836465991,0.817023461
1.01E+00,0.881455452,0.841869289,0.948657496,0.926366811,0.861481964,0.897616983,0.970507423,0.886899466,0.882334945,0.941547383,0.955439504,1.005889316,0.932262592,0.987762048,0.885055821,0.844270491,0.959645974,0.926389592,0.909994825,0.916843359,0.95153962,0.75342512,0.986556909,0.924141513,0.98654003,0.985986668,0.849232022,1.077132478,0.965275067,0.932270144,0.935020367,0.877072047,0.88011435,0.864025955,0.946057641,1.008319042,0.864211473,0.920512511,0.933069456,0.919746065,0.850010736,0.846798099,0.903908774,0.906251837,0.933056545,0.98649629,0.93839072,0.89485488,1.003633961,0.881386922
1.02E+00,0.97495942,0.926147985,0.98040844,0.956853577,0.914870234,0.91045115,0.93380639,0.90102809,0.820690061,0.904003143,0.973459212,0.912861644,0.958126583,0.92760649,0.887571158,0.907734005,0.914722187,1.007485495,0.889487299,0.872540186,1.028560692,0.876653703,1.031544491,0.889304152,0.892486325,1.001556762,1.032953104,0.867297577,0.907216437,0.848305803,0.880598814,0.965176367,0.893126096,1.037170924,0.916603386,0.929709611,0.974750872,1.004900216,0.983263549,0.926182619,0.933030687,0.972584106,1.047564102,0.90301813,0.982692262,0.887477197,0.892388557,0.994894633,0.932660041,0.905832488
1.02E+00,0.924860033,0.906647042,0.839907588,0.89340934,0.848136292,0.843037068,0.929198946,0.911235165,0.935270094,0.916598844,0.847805057,1.072244288,0.949624268,0.915593793,0.979099542,0.977833036,0.936273972,0.892038307,0.849274436,0.859540919,0.928748083,0.982279618,0.997461191,1.022665554,0.890993071,0.965119477,0.798252747,0.966081077,0.939321574,0.834615596,0.853285781,0.885051981,0.957614424,0.998817635,0.957677742,0.882726004,0.868809198,0.912827652,1.033476434,0.922393694,0.989236151,0.987845544,0.920636256,0.823352307,0.817480878,0.949367958,0.938426958,0.880208231,0.985088971,0.887672078
1.03E+00,0.966691712,0.996712485,0.975439149,0.90543983,0.91877789,0.854412213,0.866161461,0.985372438,0.963181044,0.951008294,0.860629267,0.960296398,0.937116801,0.751378828,0.936382533,1.006843407,0.983234968,0.841264695,0.908665758,0.94033106,0.837165663,0.880060656,0.866643761,0.937832168,1.003564391,0.93539276,0.87968339,0.976730593,0.996554659,0.899153137,0.893877662,0.914597838,0.898456085,0.918099614,0.935022102,0.908702749,0.879414117,0.908654797,0.911959372,0.828177616,0.926606897,0.942655085,0.944876126,0.86741591,1.006563553,0.971138863,0.917181375,0.96531168,0.952927831,0.828615062
1.04E+00,0.852882067,0.956646159,0.891489897,0.871573289,0.893753086,0.905030715,0.940457727,0.909328612,0.834164366,0.897165089,0.92564607,0.881961579,0.883315406,0.941991336,0.874978857,0.96269581,0.947949384,0.95690538,0.881542807,0.992151647,0.975272701,0.880834667,0.98256502,0.850518026,1.013326679,0.887743233,0.876140523,0.897976627,0.972631776,0.900825576,0.835334752,0.891308915,1.010752192,0.99704282,0.941564922,0.974824797,1.031642736,0.966722864,0.942297904,0.8366114,0.904352393,0.858341984,0.968780651,0.862810956,0.922059617,1.020041698,0.926962369,0.917792136,0.884888745,0.884898856
1.04E+00,0.912728883,0.871547876,0.908388088,0.923927293,1.028190723,0.881835345,0.873035577,0.932005747,0.855973163,0.891956903,0.932920743,0.87243485,0.873545759,0.967440186,0.871556995,0.914923961,0.915979014,0.807049623,0.849727504,0.906639466,0.847093247,0.950632833,0.842995805,0.917495319,0.93389316,0.893204462,0.880389378,0.915043099,0.917762803,0.919207247,0.978111279,0.919423609,0.919627027,0.893112145,0.952090629,0.836602392,0.906355233,0.877523955,0.878416023,0.927170044,1.011801418,0.888793923,0.842316634,0.788230989,0.838788059,1.046102044,0.828404597,0.938939317,0.906037007,0.943785962
1.05E+00,0.851490597,0.949220145,0.955732666,0.937569727,0.880913058,0.881481064,0.865064007,0.857918047,0.940668921,0.914793145,0.981482484,1.000047544,0.99045348,0.962762785,0.883402378,0.888918147,0.95085269,0.789527864,0.873037087,0.904513484,0.983309266,0.944597411,0.936875703,0.88199901,0.934694661,0.782293712,0.96299991,0.820806622,0.937198526,0.847580455,0.917826937,0.944242871,0.803385211,0.925067614,0.926927695,0.88973627,1.023036876,0.982769664,0.868733486,0.905431691,0.982093866,0.802804604,0.921734065,0.827888249,0.82297684,0.847362151,0.949619406,0.892030335,0.880195102,0.823811017
1.05E+00,0.923226572,0.926731334,0.812855541,0.986248451,0.960002497,0.84685171,0.980717408,0.970531227,0.925434834,0.85505667,0.929568127,0.814938954,0.984194407,0.886611957,0.904181733,0.916550035,0.947062962,0.978054555,0.902284525,0.969974239,0.859289258,0.89501645,1.020281305,0.948930203,0.911393435,0.99312131,0.909944658,0.85832609,0.852240429,0.870894662,0.802035608,0.900035144,0.831342963,0.833786824,0.873175853,0.901219683,0.915840656,0.865169956,0.922268954,0.930523547,0.993134765,0.855168355,0.904822351,0.877861696,0.852424981,0.727176785,0.912258785,0.802121144,0.858580334,0.968770272
1.06E+00,0.824172841,0.918688551,0.92694279,0.957513867,0.876181776,0.874109514,0.936086009,0.931630144,0.80507289,0.983483235,0.982403476,0.984288515,0.860700219,0.981524419,0.744112828,0.990015953,0.923899959,0.802846923,0.918233805,0.923610226,0.959849029,0.885277015,0.84530785,0.870381385,0.857991296,0.8998283,0.850386878,0.962508094,0.898755553,0.940574987,0.918087937,0.913606431,0.802697437,0.919056375,0.92058687,0.869679012,0.996922874,0.773669069,0.905485998,0.921674827,0.822992878,0.803736624,1.009552353,0.98337532,0.855477107,0.95599404,1.010097281,0.893720093,0.880041353,0.828952204
1.07E+00,0.88104963,0.77241721,0.866472393,0.921754297,0.831174773,1.007454951,0.908892082,0.938906419,0.939986738,0.937194843,0.968185978,0.906484369,0.905616256,0.886774692,0.918378851,0.850032539,0.850112968,0.812272121,0.917323334,0.816052702,0.92414807,0.911744121,0.905009998,0.915421798,0.832413978,0.928419354,0.852534143,0.948760217,0.697251375,0.904116507,0.814160807,0.889769896,1.076549392,0.910024494,0.965808561,0.846813731,1.032425334,0.93662182,0.839423726,0.874858625,0.811448922,0.881772044,0.79230334,0.836644905,0.85441918,0.810873329,0.942386152,0.832224354,0.918981127,0.917383458
1.07E+00,0.85647768,0.957378222,0.871682215,1.002157182,0.837661193,0.86608816,0.908681313,0.928616289,0.911123405,0.886446791,0.937939529,0.846801051,0.818688289,0.891039333,0.874175979,0.902510262,0.932427684,0.931242063,0.942257574,0.894283927,0.862970301,0.832954394,0.887077956,0.887179879,1.028227044,0.953339905,0.946087209,0.925365973,0.851416269,0.895759213,0.862604298,0.939855109,0.957510174,0.902564451,0.739423964,0.95024769,0.839327104,1.068881602,0.965428771,0.919406022,0.873611858,0.895165972,0.924013826,0.955282041,0.955433306,0.896267827,0.906488421,0.81183438,0.919278394,0.845490404
1.08E+00,0.932898723,0.942642817,1.021462874,0.881463878,0.908611765,0.819431514,0.949594438,0.910254064,0.853525129,0.897126254,0.831130133,0.974813958,0.86204334,0.899148151,0.859155271,0.95223711,0.961545431,0.887690536,0.951211099,0.88101038,0.96470604,0.951873236,0.918435615,0.841679378,0.908556865,0.806424427,0.952571434,0.836985023,0.943373762,0.901553437,0.996564455,0.889643046,0.893509603,0.942417528,1.004211854,0.886519951,0.919429398,0.816526637,0.962335538,0.932382922,0.911619971,0.933126211,0.824075754,0.935025707,0.921360854,0.984354736,0.893204432,0.898235219,0.896380706,0.907115783
1.09E+00,0.80462827,0.847178008,0.959340636,0.840506105,0.745945509,0.903460258,0.938044679,0.934775696,0.883679291,0.881087335,0.888912531,0.789877586,0.907867137,0.886599627,0.838820346,0.809426422,0.872670622,0.938918172,0.94336167,0.856684258,0.900283529,0.796895801,0.908786573,0.857142307,0.825121101,0.884425914,0.837176422,0.823177434,0.852454122,0.886860533,0.826901192,0.798258935,0.843131547,0.839191639,0.774832923,0.803385783,0.854642597,0.924083125,0.906095195,0.909801792,1.007310562,0.895387582,0.88736744,0.85434129,0.829793491,0.99490444,0.915153637,0.909976514,0.850307259,0.923600295
1.09E+00,0.963871333,0.893614985,0.906378354,0.908122635,0.894682507,0.881806564,0.875970558,0.878582623,0.891623576,0.913076765,0.860348751,0.968744717,0.920074723,0.755687498,0.938847975,0.87805001,0.883397053,0.943918836,0.92222794,0.820334941,0.82978357,0.967568756,0.855749127,0.925035139,0.846006775,0.963242715,0.876872719,0.883623844,0.917598905,0.845142444,0.745851736,0.861395819,0.787019983,0.728163221,0.81638298,0.868496185,0.877778889,0.89751496,0.924145865,0.862692537,0.845130078,0.922772694,0.900988267,0.819384022,0.992934036,0.824286244,0.840693769,0.854893667,0.834763804,0.985806832
1.10E+00,0.797040336,0.988742703,0.980807737,0.836499539,0.877453798,0.979987017,0.822614343,0.878214979,0.830472531,0.754110199,0.913952543,0.977653774,0.823276003,0.858864852,0.89588208,0.882129121,0.863199665,0.942012607,0.88449654,0.876219529,0.870216226,0.880015844,0.889641061,0.907618016,0.880566525,0.927646243,0.892469618,0.871196672,0.910845949,0.859291354,0.891717932,0.878027673,0.863636404,0.844002995,1.005848538,0.883659488,0.867170067,0.821468453,0.867261531,0.906381125,0.837660764,0.880095242,0.842372994,0.79719606,0.835754233,0.940484508,0.829084885,1.025044552,0.879978563,0.833513744
1.10E+00,0.937827717,0.911590962,0.92282303,0.814919208,0.847797305,0.859242339,0.873504113,0.860591907,0.891262744,0.852239851,0.803776641,0.819944791,0.827820728,0.924133496,0.907329509,0.841833185,0.980274705,0.864188092,0.839167603,0.861054853,0.825910592,0.955926902,0.848620333,0.867328799,0.905467495,0.936352471,0.802348614,0.930838613,0.928977423,0.870517874,0.928065489,0.864650863,0.899837472,0.898566016,0.8146878,0.752862602,0.965686367,0.808330791,0.796597204,0.927237717,0.834973127,0.933845745,0.85115538,0.899071552,0.852770532,0.907019977,0.8791474,0.904961261,0.823892858,0.852240806
