Fp1;F3;F7;T3;P3;T5;O1
0.324452127;1.256410986;1.839499181;3.318564065;2.238601256;1.591538662;1.407611506
0.673613476;0.378145442;-0.746997323;1.68882048;0.693192662;1.942861066;1.313917047
0.113854566;1.273291968;0.03776256;2.15871303;0.835549983;1.274336986;1.463737777
0.673506646;0.85048068;-1.459208546;2.013062837;-1.114355157;1.63910678;1.657799193
0.625708612;0.230213504;0.184376872;1.389042023;-0.744971269;1.513323079;1.059217631
0.39662109;0.81180327;-0.382562048;2.020817157;1.203994288;1.762198792;1.549020428
0.380737706;0.969082142;-1.271058203;2.272181203;0.9906136;1.554690012;1.431423382
0.715088133;0.754744516;2.230411148;1.534156594;1.296479395;1.84048662;1.449355696
0.451375979;1.117205089;0.901876112;1.597695316;0.875899145;1.689595897;1.566410035
0.569696844;0.078230308;1.368024306;1.713770983;1.011970196;1.366740783;1.485487207
0.853152856;0.373288558;0.692731139;1.54650482;1.605689116;1.637009125;2.11846262
0.391419967;0.349147837;1.646524947;1.604141226;0.45939801;1.678144116;0.962970961
0.158398131;0.274384691;-0.003576269;1.663290644;0.820819302;1.434015303;1.743006462
0.666804982;0.885784474;1.811666476;1.863616789;-0.093087111;1.820176549;1.342729828
0.504983012;0.776171357;-0.631869549;1.337017772;-1.164629075;1.715668595;1.645648473
0.844454199;0.832635536;1.291967529;1.699692567;-0.219056182;1.280835045;1.423816351
0.706791316;0.654847232;-0.057302979;1.852154642;0.887618981;2.140357457;1.228579349
0.843518189;0.548334637;-0.638117748;2.642687932;2.023895107;1.432337667;0.850706432
0.22409277;0.60596952;4.164191572;1.362040079;1.171335544;1.894184995;1.266919869
0.289552898;1.171864101;1.94342653;1.4310716;-0.535534046;2.694377469;1.59111895
0.607701869;0.882968941;-0.230353272;1.24797455;1.341761211;1.775014035;1.341952088
0.594545723;0.991764656;-0.280459248;2.705862187;2.260451117;2.576425583;1.050172645
0.790708128;0.705907505;0.881002912;1.319374121;1.458396755;2.206815799;1.56345582
0.75117428;0.354840274;1.166404394;1.375019616;0.53768768;1.672188419;1.451081234
0.67673735;0.887724794;0.857987479;1.776278182;1.516464964;1.939708955;1.838956241
0.672923218;0.524618971;1.498885916;1.722808167;1.419472547;1.700879001;1.261335521
0.22752692;0.879519423;-0.261671771;1.473374155;-0.206462932;1.780140213;1.268216847
0.631499419;0.723391861;2.540129253;1.707482636;0.350006292;1.670830174;1.432462039
0.255530405;0.853296468;1.95867434;1.423921761;1.114907745;1.405170439;1.449325025
0.70934351;0.73216039;0.962802608;1.542347091;1.019483785;1.757330785;1.271207098
0.532731809;0.823246204;3.401945274;1.042084057;-0.232090964;1.514402043;1.431407364
0.915173554;0.557875718;0.174312282;2.261308454;-0.993771608;1.312248148;1.503650567
0.698894791;0.748243606;0.795988358;1.496853686;0.665559833;1.505659502;0.989789205
0.629592163;1.035937533;0.150754162;1.922367862;0.761186688;1.953069486;1.448842697
0.254973683;0.134081191;1.631377008;2.053287104;0.171723334;1.689818213;0.997813354
0.642677679;0.585994952;-0.782053004;1.733065739;1.238613639;1.912639073;0.878320133
0.502501769;0.912752897;1.231663729;1.443652531;1.525445724;1.531289989;1.244658912
0.662722399;0.715910835;-0.163527999;1.457748116;1.434319759;2.100291057;1.349378425
0.47857469;0.186756704;0.356310832;1.654388614;0.233228614;1.388349844;1.131222532
0.613775206;1.075965083;0.201029245;2.8205181;0.566343386;1.757932635;1.236565688
0.829889533;1.128599106;-1.185839832;1.940286839;-1.108261615;1.662687158;0.669639037
0.326793192;0.989301197;1.195817258;2.049570729;-0.435086204;2.269369486;1.154430611
0.158474432;0.553494658;1.278759983;1.73319608;0.764078249;1.096839444;1.730026015
0.424862819;0.576821242;1.182377139;1.456719974;0.439617629;1.626108131;1.367171973
0.909080455;1.138669008;-1.004855637;1.200360469;1.182817682;1.634678655;1.496415859
0.24800469;0.600481509;0.714269383;1.432377256;-0.355087697;1.33716685;1.234568855
0.417974761;0.926455043;1.804342339;2.012045176;0.240383884;1.595990792;1.142354872
0.331357737;0.094260515;1.224529225;2.0554418;1.948906482;2.043719173;1.902464229
0.299196591;1.195153578;-0.258368467;1.721741932;1.204794175;1.911924615;1.893920584
0.381492862;0.80640743;0.183564719;1.65742161;1.379799372;2.074341085;1.224624589
0.220926398;0.84216261;-1.134975361;1.523686682;0.622304969;1.709619287;1.338269348
0.686441361;0.951129909;-1.367905306;2.651410975;1.046647439;1.587064511;1.851156709
0.297393063;0.517096248;1.159734285;1.64347179;0.416971426;2.28337439;1.839892232
0.742498694;0.846924003;-0.635658467;1.941914149;1.782283245;1.92105761;1.023214475
0.544114932;1.684148552;0.280744585;1.332960859;0.735903722;1.585011193;1.613695667
0.402045609;0.457332572;-0.583629735;1.14656359;-0.498761531;2.087252697;1.709117683
0.840030379;0.789956368;1.277838912;1.70260441;0.308156112;1.639375687;1.644326595
0.829696928;0.558829668;0.780411864;1.440939924;2.997421251;2.180903626;0.936222448
0.115776453;0.533513235;-0.737412095;2.421011831;0.474323305;1.386307727;1.31283055
0.43541292;1.003622832;0.749315815;1.734488005;0.472425889;1.572696575;1.646766095
0.607612937;0.749568655;0.816397054;2.672330448;0.907708635;1.540744197;0.985487502
0.398091422;0.533119074;-0.056353271;1.773353999;0.249562429;1.419359222;1.460001392
0.605168368;0.252093043;-1.141602691;1.91718743;0.576269279;1.507505985;1.466134456
0.39496419;0.196994679;4.858029671;1.674340416;2.281590301;1.365384278;1.46774558
0.689212886;0.593126383;2.818207794;2.51906348;0.7098956;1.997572335;1.333659338
0.426221694;0.344444379;3.006037075;2.295802128;0.501366916;1.845480255;1.773372496
0.135832341;0.858094057;1.412024244;2.803428038;-0.080721023;2.120442105;1.573313856
0.54121203;0.766299897;1.446515819;1.521572726;0.045516648;1.541669427;0.915635743
0.815592453;0.878272835;1.638743491;1.199098604;0.71882078;1.579725687;1.500449152
0.791216234;0.258787462;0.319761225;1.679009041;0.192986257;1.905469491;2.033193512
0.472830262;0.539221681;1.590817629;1.788076191;0.447121628;1.58218578;0.812547121
0.421243698;1.139439754;3.717526935;1.778124529;0.660957936;1.118433221;0.972529763
0.135115441;0.416288332;0.331132505;1.868818457;-1.072863804;2.143734047;1.467225135
0.761133098;0.261740303;2.651009216;1.998795787;0.655120531;1.128143819;1.288632846
0.172467819;1.345514771;1.551465615;2.22223975;1.687776892;1.389332337;1.507431465
0.715478763;1.150687804;2.790188631;2.033838983;0.305977373;1.454210385;1.171370325
0.481957701;0.307782629;1.668027183;1.254115194;1.092830593;2.03929126;1.580992232
0.851238319;0.33286244;0.152015368;1.433589471;0.814694366;1.123960082;1.63386479
0.821751348;0.411501487;2.457949993;1.564113686;3.354899001;2.00850342;1.164869149
0.453771627;4.64850146;3.371540807;2.530497406;0.542810532;1.680217021;1.825155089
0.47136594;0.494733854;-0.083598114;1.554268102;0.122384447;1.2578553;1.48875856
0.678095453;0.205397471;-0.209771706;1.519374754;0.770548577;1.120142188;0.531812193
0.120141774;0.835995929;1.811682153;1.923911326;1.919619972;1.461469581;1.570932381
0.545549189;0.936648585;-1.321751822;1.171848714;1.624747883;1.790837032;1.44695621
0.242750751;0.588479804;2.001690917;1.934742835;1.189099124;1.053339971;1.692164533
0.802105092;0.465462021;-0.392043154;2.31443534;1.114276344;1.782258725;1.76682378
0.118456147;0.434797891;0.609958721;1.237518342;1.904450021;1.615870294;1.430149694
0.808822678;0.76221175;0.045563064;2.941811088;1.676616622;1.589216047;1.725285651
0.773138495;0.966669288;0.977043576;1.392722049;0.563613365;1.55477174;1.497573823
0.551028885;0.851491561;0.016554953;1.179409565;0.57844278;1.611350334;1.499652119
0.037410691;0.819129642;0.769288277;1.963742006;3.343455086;0.988019795;1.567412892
0.379736574;0.218693756;-0.092140242;1.699285899;1.303006009;2.049612542;1.005876588
0.424672691;0.855427044;-0.170760814;1.957772735;0.346038979;2.833301782;1.061793474
0.865567045;0.58323534;0.914060195;1.341003758;1.080594786;1.362126078;1.109354781
0.608314513;0.761911128;0.04149856;3.119295538;0.269436619;1.785774519;1.366818967
0.182789693;0.350862162;-0.538283075;2.141750073;2.97069755;1.768052185;0.75681345
0.449672056;0.319320983;0.069059614;1.820644005;0.185117842;2.327172554;1.258455241
0.804914387;0.320225016;3.304934416;2.480169264;1.19449578;1.516213609;1.431054487
0.371825485;0.214230457;0.172675736;1.423438338;1.16432263;1.274231219;1.077408213
0.286618775;1.579233732;0.312908894;2.010375496;1.254284775;1.65608085;1.78455295
0.253565213;1.481214446;-0.388974229;2.259079442;1.035951146;1.371088754;1.643813484
0.420817741;1.112026856;2.000333105;2.305391284;1.640497083;1.293958733;1.316718571
0.557478946;0.822434383;0.551507377;3.525211755;-0.439244368;1.816184316;1.357444003
0.356000008;0.812317271;-1.553962206;1.557203476;-0.121359932;1.687542776;1.567052597
0.770978269;0.331386963;-1.142846939;1.426068577;0.382344096;1.125962885;1.304324518
0.482209056;0.412538319;-0.646323618;1.250674038;0.248136996;1.321465124;1.338037527
0.690128719;0.613088631;2.360523783;1.703764783;-0.48925788;0.944271138;1.16997906
0.745611442;0.359890245;0.918854458;1.909101973;1.572717786;1.414342875;1.392943572
0.319462473;0.472974663;-0.153852757;1.779008646;-0.245810322;1.746750004;1.405737696
0.248967415;1.091398569;2.929160412;1.129773354;1.305042089;1.017653582;1.435333941
0.365226266;1.406682491;0.076329679;1.830366419;2.102383405;2.032153711;1.351116527
0.676820354;0.922685984;0.679404082;1.706204701;2.533237917;1.632203481;1.363207476
0.699717529;0.703026707;-0.524575167;1.126206701;2.259722061;1.399685779;1.104610148
0.775172644;0.559109584;0.604677274;1.607359362;0.607588067;1.320206316;1.724978127
0.393747019;0.431283263;-1.454303533;1.369965146;0.662006293;1.42546721;0.953212232
0.335656102;0.927853968;-0.599284655;1.82149382;1.806400067;1.39789894;1.922969954
0.366627189;0.665261937;-1.25105389;2.260959294;0.019961964;1.658002868;1.594223989
0.787478483;0.402475099;2.608819188;1.409932362;-0.586471893;1.405702204;1.302599562
0.550183346;0.181824279;0.408675455;1.693996201;1.537760017;1.168524371;0.591289986
0.208134306;0.571045837;1.892456952;1.368598515;1.033361729;1.378144947;1.615942884
0.72732918;0.604623762;-1.059126732;1.731423297;0.35778204;1.555438726;1.342991387
0.715233291;0.257874788;1.021936162;1.385919655;1.253227315;1.274646539;1.378892389
0.944051707;0.584917383;0.705305534;2.344029526;1.205301666;1.573868453;1.49270801
0.831892176;0.908559923;0.002019471;2.462474588;0.747731845;1.445269147;1.190194004
0.360094351;0.570508191;1.227310484;1.640528192;0.73334422;1.369124327;0.688977007
0.209051569;0.253786919;-0.076126105;1.067375738;0.799861516;1.367219269;1.754631321
0.826418337;0.668926791;1.904748716;1.462598497;0.818747511;1.948072538;0.976150153
0.545197538;0.321999965;1.36768453;1.603584739;1.008090635;1.242419095;1.352943346
0.446400669;0.686968804;1.481119641;0.990036644;0.215735741;2.255623076;1.223576139
0.212744051;0.923705072;0.077384059;0.942978692;-0.385067412;1.718932571;1.69900557
0.247908347;1.109659204;4.158588801;1.880765847;0.857960448;1.224885217;0.895168787
0.658637028;0.60151635;0.626375256;1.348599316;0.679120841;1.779177618;0.939162295
0.978290948;0.49374047;1.386747194;1.92334925;0.744933724;1.163096301;1.673702528
0.128504357;0.815157981;1.928052697;1.369073198;2.605794539;1.219197523;1.534591667
0.616459378;0.746845086;1.825725024;2.045226408;0.012962804;1.374841794;1.301539802
0.600809535;0.397024103;0.866500539;1.889472187;-0.442442975;1.725858592;1.390954302
0.620987867;0.398811163;-0.834541099;1.596803312;0.520082838;2.091128264;1.635837219
0.085753892;0.677510687;0.390238066;1.669329909;1.584933815;1.287148585;1.633550205
0.13651739;1.195491191;-0.856113272;1.612350565;2.251609298;1.586623705;1.336303146
0.194308534;0.474542907;1.179000651;1.177968802;2.281960422;1.912379273;1.362192986
0.658654952;0.492377661;2.381635022;1.288795223;1.947789491;1.005938256;1.583588542
0.532510174;0.319132648;1.043640349;1.482724099;1.731398661;1.3495486;1.06835639
0.270414535;0.648727744;1.643982052;1.370505555;0.825351055;2.170605801;1.372052743
0.221075101;0.818362565;-1.05761828;1.183352721;0.579727833;2.660136346;1.783850507
0.210583868;0.342056434;-0.022724974;1.732347469;0.567742555;2.148256175;0.948777741
0.405823095;0.348099996;0.111907687;1.46751297;0.848920958;1.829456043;0.939735859
0.309251071;0.656738403;-1.002293789;2.138619618;0.69535626;1.428068882;1.59536949
0.240154427;0.278823493;-0.533349927;1.654578086;0.487602026;2.19070775;1.258385589
0.673069236;0.851205858;2.468871838;1.756610314;1.236259584;0.978950032;0.969230918
0.292563079;0.693218283;-0.597039671;1.354221101;-0.547057303;0.988033063;1.138960501
0.299073084;0.461551707;-0.849560432;1.318176706;0.006389457;1.053592872;1.289004698
0.655967689;0.590170983;2.012493146;2.427487003;-0.339198945;1.199377324;1.13150898
0.055266301;0.97975475;0.770274544;2.017105544;-0.098027396;2.011720918;1.234912611
0.663525309;1.034666995;-1.072484929;2.701579625;1.956952949;2.084992304;0.99706569
0.436615702;0.452958769;1.458016156;1.582195896;0.056340111;1.672798935;1.396050073
0.514573812;1.031016945;0.204718547;1.213151654;1.148371192;2.624544114;1.495259953
0.501505285;0.684935311;-1.504830701;1.136675801;-0.100780956;2.162059651;1.432771252
0.67521234;0.192244548;1.066909744;1.815880714;0.710061207;2.168680888;0.958397043
0.162823498;0.972298043;3.45802831;2.845829726;-1.118212391;2.037769486;0.775555426
0.376648336;0.333086827;0.534338605;1.490848367;0.540213547;2.068184745;1.534548478
0.541271352;0.238943233;-0.098228821;1.32821823;-0.29737948;1.304977391;1.205609745
0.276730447;0.180774262;0.778281465;1.662519522;2.364261405;1.480724599;1.337905094
0.24787668;0.378124913;0.193279456;1.335012021;-0.651885962;1.443718685;1.270770451
0.876479929;0.69364684;0.268139226;1.632494973;1.636470352;1.357531286;0.987513354
0.55904167;0.395632766;3.269051947;1.931498701;-0.00361766;1.8872583;1.259065816
0.70673219;1.289191634;2.128878145;1.889853568;-0.315057367;2.388067842;1.549000018
0.569643764;0.50123471;-0.251145404;1.344437556;1.336668986;2.209089972;1.257929365
0.303867465;0.991347498;0.667307006;2.324199387;1.557334802;1.578076909;1.487298518
0.276745875;1.844508955;0.115536239;1.935628959;1.991961346;1.308821617;1.767125803
0.520927783;0.59588395;-0.051418445;1.724868577;0.75310319;2.285658003;1.328377403
0.219517196;0.6881356;1.574201303;1.329329451;1.779823587;1.036269671;1.424968617
0.541961679;1.495162506;-0.373637219;1.877850334;1.511925425;1.606511702;1.062994714
0.611351499;0.616470825;0.265079374;2.284376619;-0.087870142;2.032974319;1.410569589
0.407586049;1.177453917;-0.790850941;2.539003077;0.44279243;1.467368977;1.442405896
0.588560287;0.05702927;1.071738611;2.179740348;1.313217664;1.793594988;0.665793131
0.335800313;1.484022297;0.60070368;1.901298831;1.222442826;1.140871158;1.795905897
0.574385578;1.416321381;0.611284958;1.952863389;1.370517559;2.551361702;1.618847258
0.677755214;0.472384463;-0.268465537;1.242358257;2.067202158;1.997797242;1.219803797
0.496489321;0.630277576;-1.011479204;2.530846523;1.652410197;1.85383947;1.673331939
0.308438235;0.432050956;0.536977213;1.450987596;1.430304631;1.31525513;1.612030511
0.577980006;1.031517097;-0.063404415;1.949420063;1.433612454;2.336317554;1.336866873
0.669666644;0.441747341;-0.133681485;2.023575068;-0.111404507;1.705864821;1.257829587
0.537326474;0.917239462;-1.290097416;1.814796697;0.934923722;1.22986267;1.578826879
0.722991637;0.634077214;0.602286216;1.829349033;2.506160222;1.442209896;1.808207367
0.871302909;0.699224321;-0.832357433;1.345918632;0.300255887;1.547985948;0.95988514
0.72972466;0.452219565;-1.416583025;1.451791608;2.03975053;1.95713279;0.547814195
0.559150721;0.869146058;1.738759671;1.116960494;-0.026697367;1.217317756;2.073019244
0.699905077;0.572168803;0.572446391;1.832174314;1.506643357;1.287185205;1.63592051
0.732313274;0.282718049;-0.850246501;2.284468475;0.107979479;1.037268126;1.747264116
0.123847384;0.287490708;1.489945819;2.168375119;0.963858843;2.417980476;1.604630768
0.551463071;0.330385123;-1.874698133;2.130466773;0.541149173;1.507825105;1.828778923
0.271620317;0.415335378;-0.667905471;2.133925959;0.793163603;1.201148918;1.309814418
0.441018908;0.246233301;1.47461142;1.504670896;2.218741492;2.142862875;1.019932412
0.380667249;1.212649316;0.877743812;2.292955164;3.927391539;1.801000906;0.783387758
0.433104422;0.203763495;-0.602138456;1.803823353;0.647619864;1.692517356;2.145149373
0.723938417;0.473062997;0.747457412;0.983388316;-0.013298629;1.462025973;1.736637755
0.913572636;0.509342018;0.059871174;1.991257558;1.434045671;1.237971355;1.685869191
0.227909768;0.910079628;-0.170491401;2.072008375;1.920392615;1.254548542;1.393751665
0.665105948;0.574642183;-1.666727284;1.941212811;0.071539952;1.442482114;0.934752421
0.236714924;0.888494327;0.758672115;1.872929103;1.969838813;1.338178422;1.225068245
0.67304082;0.106447532;2.062918193;1.613181;-0.000275895;1.8301375;1.877004922
0.350590658;0.22400836;0.091600799;1.897726084;1.905264676;1.490977363;1.251145324
0.554652501;0.349630307;-1.137419995;1.287985255;1.649229073;3.52529809;1.667029719
0.258110407;0.818915847;0.05587805;1.560668957;0.976435079;1.125169104;1.713291007
0.294117237;0.658597797;0.228342986;1.528753095;0.194633805;1.793824573;1.810564841
0.748270459;0.94169681;-1.428944294;2.007365662;-0.050389394;1.755641538;1.296874481
0.630992724;0.941951552;1.326889067;1.336062027;1.577229909;1.428160888;1.490871961
0.387513574;0.392493909;0.210288819;1.225589742;1.823959563;1.629824977;1.625206059
0.359782959;1.076306167;1.513154689;1.899203461;1.224028866;0.921576775;2.012062667
0.226288217;1.620589719;2.761111539;1.22953221;2.085065577;1.40179893;1.223581374
0.253003988;0.443728211;2.036581181;0.905460958;1.610006995;1.21241194;1.072817398
0.478845531;0.230587891;0.111712024;2.430231857;2.255266275;1.720514876;0.855265211
0.856889796;0.560720368;-0.552187645;2.852134448;2.027363865;1.840305947;1.135350751
0.836392896;1.967706382;0.570217606;1.585508998;4.424703768;1.188871352;1.165076106
0.767257311;0.317666973;2.796483476;1.242411097;0.900805811;2.255790463;1.17697583
0.588630381;0.479430154;0.368497702;2.481858213;1.226084064;1.800440146;1.705345592
0.369153377;0.847164242;-0.886894674;1.400892733;1.040166955;1.979610449;1.555315339
0.343711537;0.472104302;-0.538130732;1.072737769;2.059202045;2.443285358;1.276756573
0.585234908;0.299101861;-0.291009673;1.424947372;2.41783223;1.163322015;1.395113568
0.153702098;0.238377957;3.491169683;2.416967776;0.611199886;1.300805368;1.438023392
0.808658054;0.523360632;1.225587282;1.929670872;0.746413069;1.680300726;1.383004992
0.601679222;1.045962058;0.11613509;1.737893876;1.637997226;2.532097951;1.767499349
0.224745907;0.758671396;0.623948564;1.401736776;1.54947281;1.643214401;1.009285994
0.729936528;0.50582589;-0.437052044;1.563250275;1.499053811;2.419090447;1.600366584
0.693044911;0.30176478;2.35053884;1.421606822;-0.586987161;1.679579629;1.123754517
0.287792211;0.594655415;0.702434078;2.057331318;0.013807146;2.57496746;1.554161048
0.724284631;0.721901045;3.757610902;1.774096787;1.554007614;1.259114183;1.051233172
0.501615445;0.725216646;1.692498887;2.748672266;0.605926198;1.399015296;1.173452668
0.534857683;0.751517121;-0.838152773;1.580893348;-0.012940924;2.056499316;1.15818046
0.186588812;0.26240814;1.12428116;1.412819233;1.693958485;2.075535582;1.511813736
0.961820513;0.644934093;3.986581513;1.427701479;-0.026607978;1.289041397;1.732636696
0.426997347;0.886476005;0.051012594;2.053652121;1.95574541;1.130001654;1.525220471
0.5098288;0.638830375;-0.785778834;1.465289225;0.647700109;2.89329601;1.413054154
0.576408468;0.524765058;0.727384966;1.742276829;1.084602103;1.232562464;1.275042303
0.884800332;0.683022283;1.475047927;1.688427815;1.574702728;1.912732106;1.745814614
0.68288087;0.237710639;4.655831159;1.477730615;0.894667739;1.577341728;1.691682758
0.748958226;0.601878162;1.332496117;1.519980031;0.617549281;1.346925329;1.637069089
0.871674536;0.528520448;1.433909639;2.007316306;-1.089112602;1.003182361;1.155948719
0.597083324;0.682294919;1.02585494;1.904944415;-0.975402419;2.23731369;1.663423397
0.308044186;0.635800831;2.010316152;1.873590432;1.341615484;1.9621368;1.359483491
0.368158905;0.427906328;0.31612074;1.224922287;0.806029236;1.894012124;1.536426819
0.479822338;0.70807755;1.416986494;1.673237285;0.448681564;1.410945613;0.837759411
0.509990788;0.608011845;0.616154093;2.122679514;1.617990407;1.535494999;1.548898074
0.451933306;0.980988258;0.036542701;1.811139637;1.626388544;1.083425479;1.21156905
0.43956502;0.919689758;1.448832591;1.823085106;0.549370966;1.661555324;1.440602768
0.285759667;0.446625193;3.511448318;1.170128885;1.615539984;1.389398225;1.306011159
0.428536969;0.110165354;-1.703683749;1.408885189;1.556679848;1.688557599;1.146721912
0.861115072;0.769024277;0.038737381;1.239955605;1.658858957;1.408171062;1.271731838
0.697010604;0.820583118;0.465649809;1.791662966;2.005513439;1.457190365;1.422814868
0.182758179;0.948687224;-0.585806941;1.285480971;1.513989056;1.560370624;1.046994425
0.578225393;1.6758958;0.833465747;2.039971307;0.536397427;2.516724233;1.776701789
0.203966441;0.751145566;-1.016135473;1.771528708;1.812940319;1.984829304;1.941277028
0.301005899;0.751246092;2.296501267;2.334160148;0.025309236;1.878332521;1.99931666
0.125832598;1.099757199;1.732782803;1.468721118;0.507331946;1.865358734;1.291753672
0.268573522;0.311697578;2.962853716;2.150063176;1.379126787;1.130621317;1.967925028
0.528776455;0.839903117;-0.810947706;1.459795834;1.668004771;1.32162824;0.944569203
0.655404455;0.758743209;0.309382235;1.718006773;0.687089651;1.398168017;1.516548943
0.278477133;0.928499335;1.115933933;1.282290095;0.370832474;1.714828223;1.121216683
0.3025447;1.304758727;-0.921168372;1.232349536;0.568473895;2.146186621;1.539295208
0.900779896;1.626669801;0.006173007;2.697645872;1.132319527;1.262407665;1.2403211
0.620174711;0.453904313;0.290897074;1.561075571;1.993678543;1.851757864;1.443692565
0.43835903;0.533704762;-0.052081766;1.876334589;0.906686167;2.124558146;1.292296436
0.692140827;0.933329002;1.74528136;0.919315991;1.470925331;1.357643306;1.667129182
0.801557786;1.179182677;1.75654406;2.042262502;0.614559988;1.975153357;1.673109514
0.723475891;0.824247259;1.179176259;1.170643279;0.746608463;1.971489406;1.94150233
0.691779304;0.625018961;1.377885372;2.12171702;1.442525536;1.659609664;1.521135419
0.60955339;0.106545783;0.211675805;1.423986113;0.099718146;1.400812627;1.61915531
0.300977029;0.650083278;0.834721486;2.269967758;0.619091913;1.35097669;1.177009697
0.546219815;0.590081657;-0.187479328;1.672578134;2.613526519;1.917312297;1.419826158
0.273771165;1.134533413;0.509778882;2.114789829;0.672541299;1.121472783;1.328109498
0.178886388;1.551926341;1.056092576;1.374625969;0.380035891;0.996721294;1.218383945
0.888538373;0.311070112;0.697575669;1.74531494;1.820316713;1.406949723;1.326734033
0.946826329;0.634197638;1.532335384;1.325226082;1.901955392;1.319806802;1.886979272
0.624084979;0.693336038;-0.167255969;2.350266609;-0.391596703;1.93027461;1.666939106
0.691411069;0.956481116;0.55842333;1.421114749;-0.840288724;2.014080363;1.603040462
0.502963615;0.945804563;1.814343399;1.659612011;2.16789812;1.867776963;1.362196225
0.503104218;0.458979257;0.594746112;1.642943715;0.61832911;1.187588994;1.583135717
0.53047285;0.336417129;0.399620417;1.595055935;2.046976674;2.731743485;1.859145559
0.740438298;0.798889959;0.324446508;2.296778981;2.926942425;1.752027063;1.935867003
0.589829515;0.353161623;4.675097021;1.992457364;1.688507396;2.163339299;1.587248397
0.592491221;0.572872172;0.16701349;1.548605839;1.211275117;1.304298922;1.437293033
0.865826543;1.057476691;-0.636117876;1.623475157;2.660211773;1.906796393;0.60533091
0.599331851;0.218354459;-1.762925171;0.876434624;0.202389781;1.818977379;1.737940432
0.711355217;0.758175031;1.232241774;1.716943014;0.256886275;1.116517544;1.706844797
0.232599338;0.750279169;2.745925928;2.020353009;0.973020943;1.397484423;1.744923684
0.182532675;0.91178729;1.056179751;1.998804003;1.716214934;2.307180653;1.091186673
0.603638226;0.197206588;-0.712100376;2.477257339;2.219579844;1.234037651;1.020930022
0.287042386;0.74814943;0.383714857;2.15798606;0.508337894;0.955895128;2.055229895
0.522210344;1.172848208;0.826647279;1.852202501;1.845300962;1.032923844;0.724096665
0.152614659;0.910009926;1.885764051;1.245445257;0.391413024;1.499196326;1.216394318
0.482821765;0.353804888;2.233734649;1.536108069;-0.60797354;1.415795547;1.433500317
0.328203089;0.488679656;1.215502032;1.824774876;0.827681471;1.891383575;1.021742585
0.495680973;0.589431243;1.009843437;1.395672505;2.360754265;1.549437213;1.247832479
0.668872375;0.238600127;-0.404023007;1.400237232;-1.58961732;1.647118748;1.362950455
0.502547131;1.125849837;1.431972096;1.456833989;-0.506361325;1.775630532;0.795853671
0.59933605;0.917251684;0.199594161;1.261803274;1.982730722;1.715360217;1.422078162
0.615971373;0.162601342;-1.159138976;1.80717078;1.610224057;1.16330732;1.303588943
0.756195436;0.844361436;-0.904689012;1.137694209;1.146165136;1.128988221;1.637570554
0.452326146;1.156214545;-0.131433233;1.400813516;1.80618377;1.896143741;1.528725163
0.087952146;0.416538897;-0.861529209;1.858580311;1.777868922;1.015738435;1.714981322
0.760124566;0.119138795;2.192220921;2.107152025;-0.072700029;0.850876462;1.648383132
0.131443298;0.40962386;-0.487399004;1.84760435;-1.342200141;1.441589611;1.636545074
0.517980591;0.462756607;-1.426294162;1.478651378;1.389998013;1.736721825;1.735711556
0.524551645;0.421824823;0.853857627;1.481169962;1.822391248;1.884772799;1.464312981
0.454867897;0.432967835;-1.124215953;1.343649007;0.282259525;2.605221391;1.608482389
0.60264408;0.400696799;1.710861134;1.432058063;0.52052368;1.872919786;1.268522561
0.683074914;0.615209802;1.184934316;1.442475927;2.953361314;2.130281699;1.467673874
0.426615198;1.069195067;1.137206374;1.269341159;-0.313339993;2.240391114;1.306784987
0.414293878;0.651555456;-1.027241167;1.999503806;1.604586374;2.008533849;0.685752002
0.401272793;0.806804811;1.874231146;1.96317403;1.391620393;1.65687938;1.902915165
0.260330425;0.262571596;0.722012506;2.12490266;-0.510151799;1.272865044;0.899172105
0.442721322;0.631748824;-0.639465843;1.45591473;1.772300307;1.4298575;1.862665941
0.698513522;0.369510957;1.150520012;2.107800905;1.062062938;1.447348462;0.87605662
0.552703225;0.326456677;-1.065145678;2.303703971;1.679871232;1.380152291;1.175180893
0.794957344;1.215128371;0.235836981;1.544007112;1.818351265;1.794404879;1.886300348
0.322622208;0.88913175;0.433449121;1.657228097;1.837915038;1.341643504;1.407069643
0.478992487;0.048319097;1.294991199;1.599577464;-0.90427447;1.406299274;1.490640987
0.217922283;0.295807425;-0.007294473;1.56390575;1.73400108;1.615307078;0.628686549
0.510266965;0.518803105;-1.076033727;1.737978061;1.744360208;2.502033042;1.267840475
0.526886008;0.727979718;0.637622727;1.199447424;1.01428549;1.241046423;0.697927159
0.365893166;0.095270044;1.661456984;1.572005711;0.311974897;2.105367026;1.719071665
0.760245867;0.551107598;0.989610913;1.408109952;2.306763121;1.410684361;1.95110668
0.351776001;0.341362265;1.911244333;1.321615851;0.225287178;1.233889322;1.012526358
0.131729477;0.217747737;4.044260085;3.204115388;0.878170182;1.342701608;1.54920733
0.715242386;0.964462701;-0.849674809;1.625964919;0.984860725;1.684008937;1.615535466
0.621562125;0.543232047;-0.778437563;1.522105764;1.200230634;1.668580796;1.740124308
0.161712298;0.304866915;4.003033218;1.870542113;2.364745026;1.564012147;0.561236205
0.160587354;0.766444709;1.253277535;1.394237769;-0.208286652;1.862075138;1.312721539
0.660515713;0.353057931;1.514828847;3.717062196;1.748978217;1.793617781;1.554493912
